GENEID,logFC,p_value,adj_p,-log10_p
FAM13A-AS1,1.3357367697335185,0.0018797566077195706,0.020537814197074285,2.7258983798678864
FAM162A,1.232506985482786,0.0008665567549816773,0.015450669677682374,3.062202987978137
FAM171B,-1.06721128705655,0.008258104985756926,0.04045456927093388,2.083119600215847
FAM201A,2.7389152860651027,0.010893103393715678,0.04662193650488287,1.9628483741690539
FAM234B,1.047439538879571,0.006837725787495598,0.03702044607886322,2.165088319650188
FAM241A,-1.438937655920462,0.0004563114209718352,0.011913380242266068,3.3407386611791843
FAM27B,2.37620319964026,0.000495470101346766,0.012218791816049259,3.3049825474590007
FAM27C,2.2380818392220405,0.011648195293661342,0.0484098883012545,1.9337413565880037
FAM66D,1.183286233255079,0.002191896651433593,0.02167710427418329,2.6591799268164213
FAM72C,1.9520118447972923,0.00020550501207408124,0.009304032657356938,3.687177581624544
FAM78B-AS1,2.043094338981655,0.010658419066912634,0.046079448710295456,1.972307208201904
FAM83G,1.0882062406338857,0.011213752747903585,0.04733001870389261,1.9502490238933934
FAM90A1,4.897828985833108,0.001243829637836377,0.017857278957405076,2.9052390990778565
FAM95C,2.5499017551571366,0.008089258267751294,0.039979834866845324,2.0920912985349256
FBLN5,1.0662982849633753,0.0006815540119209586,0.013959048184811912,3.16649972141443
FBLN7,2.8059449521105986,0.00250608214451736,0.022979794550362823,2.601004697776855
FBXO17,1.861654166907052,0.0054771503596853285,0.033274029417412435,2.2614453365798304
FCGBP,-2.491298200465769,4.4563167968857275e-06,0.0026467205744615816,5.35102394300289
FCGR3B,4.937392435171483,7.183518704132087e-05,0.00607291826289424,4.143662773103245
FCHO2,1.653877115169557,0.004297261583048838,0.02949531191869976,2.366808209123417
FCMR,1.2676754277598512,2.262392747862855e-05,0.00411009371864404,4.645432000019064
FCRL3,5.170790037890062,0.0006879285090929614,0.013959048184811912,3.162456692170983
FCRL6,3.815091185213546,0.003188180854871067,0.02568798150713229,2.49645705049904
FGF11,2.8517641903538964,0.0005930029039816348,0.01313451438559582,3.22694317985646
FGFBP2,1.8877294463046805,0.0016538214724696769,0.019722283020506055,2.7815113736867065
FGL2,1.6025980071468329,0.0002718842328594312,0.010006394492544195,3.5656159773359772
FGR,3.2793608944616888,0.006649684320624691,0.03656041826893363,2.177198971398385
FHIT,2.6924394191502516,6.6851519445399565e-06,0.002961425832993308,5.174888717358566
FHL1,1.4480060001107118,0.00197564923825084,0.02097986028068878,2.704290158642214
FHL3,1.0798413500620807,0.004948136738964632,0.03174770840772538,2.3055583073943198
FILIP1L,-2.266519508981589,0.00025859582966404344,0.009971394958789322,3.587378483200782
FLJ42627,-2.380137373736537,4.1397636892102564e-05,0.005066785658817151,4.383024449072609
FLNB,1.1448600712757528,0.002058061649394514,0.02124738888023321,2.6865416200542285
FLT4,2.56825821040722,0.0003919250832464381,0.011382490895577252,3.406796940740025
FLVCR1-DT,-2.761843552738692,0.004072550314931399,0.028695790740144417,2.3901335414302376
FN1,-6.854587969281662,0.0026308523404133363,0.02341894720001983,2.5799035265031516
FN3K,2.8680728232938435,0.008235003726947805,0.04041087578009668,2.084336199943832
FOSL1,-1.9854714860459852,0.0015028243265593547,0.019094108593997093,2.823091783528148
FOXB1,-1.2618635780980343,7.733614073945251e-07,0.0012457205171972387,6.111617504067698
FOXD2-AS1,1.312745060062305,0.00017660412642411032,0.008725168886633994,3.752999153180395
FOXJ1,1.5272011628770805,0.0003936567693958324,0.011394028221987507,3.40488227594817
FRMPD3,3.3589385323502765,0.0013001113376243107,0.018124813663562292,2.886019454427478
FSTL1,3.071439706933589,0.006049993181740514,0.03491619769272612,2.2182451147911904
FZD2,2.692034326361931,0.010074932463007644,0.04474632553206282,1.996757856456472
FZD3,2.1129964408503437,0.0009048751236403799,0.015592567708731296,3.0434113510223364
GAB2,-1.1508954875047,1.689777412747232e-05,0.003976612284518202,4.772170499399463
GABBR1,1.765756174996497,0.000348513720699867,0.010808507389184796,3.45778011941119
GAD1,-1.2266669178366056,0.0025069600777259437,0.022979794550362823,2.6008525819418145
GAL3ST4,1.6629514854847907,2.910573352722193e-05,0.004316050463971908,4.5360214510841175
GALNT18,4.351767089183463,0.004758906363146205,0.031232837803016042,2.3224928403512695
GALNT4,-1.0588318061100948,0.006643132191763064,0.03656041826893363,2.177627105441629
GAP43,-4.320724343703236,9.306989692161752e-05,0.006705650676898483,4.0311907670842135
GAREM2,-1.1855675761106568,0.009406168121563476,0.04317987446557513,2.0265872631388664
GARNL3,2.240639815183848,0.007116012047081164,0.037801643890126045,2.1477633253469035
GAS2L3,1.5984570640438447,0.0005435441040649877,0.012728418093085916,3.2647652107774423
GAS6,2.622026226271772,0.0029809580749789516,0.02489282202758707,2.5256441319624496
GATA3,-1.013728353452482,0.0001076419406926316,0.0069837806157488054,3.9680184808775962
GATA3-AS1,-2.451891993895387,0.0052002130777631175,0.03255280012058679,2.2839788608650395
GBP4,-1.5925788314303162,1.0661610500354167e-05,0.00373341100693872,4.972177187562017
GBP6,-1.841115214577738,0.0007809637290960553,0.014687794715609402,3.10736913592965
GCNT4,1.1513812624258453,0.003455730231392044,0.026445056251840453,2.461460167695073
GCSAM,1.5602818511619132,4.404601834970158e-05,0.005066785658817151,4.356093344616501
GDPD3,1.5443473032840176,0.008318241456467276,0.04058588838631191,2.079968477372216
GFI1,1.3207188584362282,0.0027269114874967568,0.023827042717100486,2.5643289585437383
GFPT2,1.056576420780475,0.0059052762271696,0.03454621807497478,2.22875978287185
GGT7,1.0131429188602272,0.00404162407150187,0.028591058106477808,2.393444084503301
GGTLC2,5.526831376259099,0.0013636370052480177,0.018408560583889642,2.865301221760431
GIMAP1,1.036359882926103,0.0019236188371796236,0.020789023319264122,2.7158809787165974
GIMAP7,1.1103675142738378,0.0003445839691914408,0.010808507389184796,3.462704930758104
GJB2,-3.1944346799163013,0.0011891775316387459,0.017512722928948368,2.9247533049644865
GJB6,-2.393540624973615,0.00714614538685099,0.03785196177768435,2.1459281524122202
GNB4,-2.6452494887394584,0.00064750128713494,0.013654988078653693,3.188759363933898
GNG8,-3.6847879621452884,0.00691795465358458,0.037173666337087435,2.160022289063857
GNRH1,1.484761277068972,0.005988505174433403,0.03470162974679308,2.2226815708515644
GOLGA8A,1.5378986918477722,5.4683588860070756e-05,0.005525631047120877,4.262142990611566
GOLGA8O,-2.0141882775435045,0.0009685632191143984,0.0160279223116845,3.013872027173592
GOLGA8Q,-1.5839067410282617,0.0017804581106096228,0.020259392950843117,2.749468239650552
GOLGA8R,-4.305043871702491,0.0011374258700376015,0.01721895934519824,2.9440768982160765
GOLIM4,-1.6369870385102443,0.0012049705985181704,0.017587421291363075,2.9190235498169956
GPA33,1.8780198853871797,0.0012965313033550675,0.018124813663562292,2.8872169931944733
GPAT2,1.1470609766568494,0.0013605718982946705,0.018402877077912546,2.8662785033457534
GPAT3,-1.8041727504795952,0.0008909246834087399,0.015592567708731296,3.0501590086034565
GPATCH4,-1.0088681102084873,0.0003704543883309814,0.011137763361845368,3.4312652562827264
GPI,1.465482733896824,2.7605929750499007e-05,0.004285695112266105,4.558997621510201
GPR141,3.954470652980546,0.00019975382135871636,0.009211640469812038,3.699504903732972
GPR157,1.3308677635003043,0.001559671327455927,0.019395012371986195,2.806966911716818
GPR160,3.117165046315135,0.00033653747617954104,0.010792134928691868,3.4729665665314506
GPR176-DT,1.571415172555374,0.007876678005134271,0.039600383698559186,2.1036569079205094
GPR27,2.6579836877514746,0.0010003050696001353,0.01620208785225897,2.999867530161298
GPR55,-1.119971867409216,0.00015426943701349314,0.008264828665360898,3.8117201053764025
GRASLND,-1.6132593242035576,3.8989006521436056e-05,0.00496877062960122,4.409057830925254
GREM2,2.166096838904009,0.0001515918634589882,0.008264828665360898,3.819324108398518
GRIN2D,2.025605199016943,0.009991300334385477,0.04453544719875964,2.000377986118571
GSAP,1.384081388462759,0.0013616855471114502,0.018402877077912546,2.8659231721013096
GSDME,-3.6452846496517557,0.004775897470964166,0.03126603850258931,2.320945005218816
GSTM2,1.9539283966435983,0.0005913862235736013,0.01313451438559582,3.228128796643943
GTF2H2,-1.4940406045957086,0.0008916021192030611,0.015592567708731296,3.049828907938433
GZMH,2.720475811421581,6.91431230598847e-05,0.0060385627049447735,4.160251008116684
H1-0,-1.0982887328866875,0.0019856977367610786,0.021048889044487238,2.7020868591877196
H3C2,1.4065021434116378,0.0010961419064355973,0.016940104376652214,2.96013321848623
H3C8,1.0994532079163188,0.00987748164723795,0.0442839994985252,2.0053537685825518
HACD1,-2.554719063733316,0.006980009575334369,0.03743200948883615,2.156143981601477
HBEGF,-2.3906106704207915,1.941347408648753e-05,0.004036362044937004,4.7118967396459706
HCG11,-1.0199925707587747,0.010003946262484504,0.044549909332502614,1.9998286498053028
HCG27,1.1038457690035983,0.01158471989685826,0.04827532007775708,1.9361144624108588
HDGFL3,-2.50128460936258,2.7372747372650122e-06,0.002361018499964479,5.562681610741095
HEG1,-2.1207570158171567,8.175632205040045e-06,0.0031730743446697464,5.087478654258582
HELZ2,-1.181624321905888,0.0021806224950092832,0.02166627833596564,2.661419512103438
HERC5,-1.9694679383157823,0.0003448388280870203,0.010808507389184796,3.4623838394988855
HERC6,-1.5144397799629274,0.0008631201846435856,0.015417890578617689,3.0639287270039297
HES1,1.7873410230451263,5.958196144665423e-05,0.00569069092086949,4.2248852038494595
HIC1,1.642079447825914,0.0075972816403590765,0.038855579087275216,2.1193417734790083
HIF1A-AS3,4.099736006129094,0.007698823316175918,0.03914734696583587,2.113575647079767
HILPDA,2.087631843782889,0.00047612633730806706,0.012117450763352997,3.322277794515406
HILPDA-AS1,2.265975936450383,0.0015245701902554237,0.019228275582711868,2.8168525761927374
HLA-C,-1.15493255694728,0.0002491024547265803,0.009856094781391416,3.603621992780813
HLA-DQA1,-4.539848282586318,2.3046862328673715e-07,0.0009628222841382296,6.637388192447787
HLA-DQA2,-2.903684862635437,7.393653138442336e-07,0.0012457205171972387,6.131140927524603
HLA-DQB1,-3.135574603129431,0.00016190257667145187,0.00829147217556037,3.7907462394165554
HMX2,3.7717165207520997,8.92688999699711e-05,0.006649509156597677,4.049299816855073
HOXA1,-1.9153181257978207,0.00031562116691417994,0.010586289808543098,3.5008338788283644
HPCAL4,2.3965675200764984,0.011081349845860504,0.04708539719277428,1.9554073339305036
HPGD,-1.7668385698269518,0.0003805337386886057,0.011272693633569995,3.419606831990093
HPGDS,-2.694824466077464,0.004932798169773669,0.03170394969711138,2.306906653754719
HSBP1L1,2.1323102469727946,0.0075767481747872935,0.03880022493964982,2.1205171469749007
HSD11B1L,1.7973118910872854,0.011395444280198301,0.04777805106136666,1.943268738085431
HSF4,3.638293725077702,0.00035629859616591737,0.01092371836036871,3.4481858887873416
HSPA1B,1.4616217226290527,0.002138216155362753,0.021548563233045985,2.669948393450845
HSPA6,-1.1418874263027003,0.0010092475587975853,0.016258766242110673,2.9960022924026815
HSPG2,1.2125713891654977,0.0023526671079319383,0.02238244913769009,2.6284395192396106
HTR2B,-2.645545979667524,0.003720024146372027,0.027541507306948456,2.4294542411390445
HUS1B,-1.3414383578038196,0.008675127196782777,0.041555440992835764,2.0617241487611926
HYKK,1.5897043702325098,0.0018094738478594526,0.020400750893079928,2.742447689324174
IATPR,2.433577924479276,4.3616463622336245e-05,0.005066785658817151,4.3603495494763775
ICAM1,-1.6387887339020963,0.0002489620223436232,0.009856094781391416,3.6038668968581877
ICAM4,1.143870043164437,0.009189711165036883,0.042842669278005695,2.0366981383855904
ICAM5,1.1840437027512616,0.005013570615703627,0.031890533011510624,2.2998528636797078
ID2-AS1,1.1636682338971176,0.011909408401625729,0.04895930844356345,1.9241098115055326
ID3,2.112321974262475,0.00011220990408232849,0.007066268225893693,3.949968808868861
IER5L,3.3736465305079824,4.776933350078304e-05,0.00509848067620545,4.320850818146234
IFI44,-1.3443697666303134,4.672988560450858e-05,0.005066785658817151,4.330405282134075
IFI44L,-4.532652500954555,0.008912758609813273,0.04211488068062569,2.049987855604545
IFIT1,-2.4152974012849397,0.001998958160368854,0.021080773015201646,2.69919629588243
IFNLR1,1.5369823792636677,0.00014610335569588875,0.008054079480119174,3.83533980909328
IGFBP2,7.270503077150224,3.583799531918668e-05,0.0048189405202027635,4.445656291592638
IGFBP7,-3.701095936137341,0.0012018333479698073,0.017581250954310235,2.9201557495336834
IGSF11,-3.540115601424915,0.000511315040591977,0.012385428295303817,3.2913114320924977
IGSF3,-1.8787179274777914,0.0012035183208753684,0.017581250954310235,2.919547294176226
IKZF2,-3.0271214985664274,0.00010510768404869638,0.006978027744504815,3.978365533087254
IL10,1.9684289033019766,0.0008089340258933261,0.014921918493492822,3.0920868966310358
IL12A,-1.735725683852249,0.00024933143676061903,0.009856094781391416,3.603222960361339
IL12RB2,-2.0772780863218614,9.189774717419347e-05,0.006705650676898483,4.036695134988304
IL13,-5.671022018803891,1.9978401952970922e-05,0.004036362044937004,4.699439253385453
IL17F,3.9132602032577526,0.0016272646168500103,0.01954318441754225,2.7885418187328965
IL17RB,-1.2057489131451078,0.004551077726168233,0.030465342273626614,2.3418857472759167
IL1R1,4.993191351384388,0.00442756802148927,0.030040551027107048,2.3538347579457892
IL4,-2.4137832020674166,0.0037925986069155615,0.02770154251937427,2.4210631188121385
IL4I1,-3.567535200703417,0.011545107727937345,0.0481925701955478,1.937602010305882
IL5,-5.153636965836331,4.298521149465312e-05,0.005066785658817151,4.366680932116727
IL6,-6.068856949192118,0.0007419411605848503,0.014332725338583133,3.1296305349454374
IL6-AS1,-4.572416001942549,0.007936317709959916,0.039745309621369206,2.100380954649169
IL6R,2.0098060095439187,0.002885314990947746,0.024538109611760287,2.53980676782437
IL6R-AS1,1.9890754196119975,0.01073488289681368,0.046281139921456,1.9692026887726812
IL7,1.9788793130008568,0.0074293747166928395,0.038586201957714,2.129047736510922
INSC,-4.64342625263213,0.011611008702305269,0.048373065530438415,1.935130049441809
IQCN,-1.1472580906720502,0.003161917136039401,0.02563588137006681,2.500049515754977
IRF1,-1.5032105629010797,1.2027131832753204e-05,0.003949756352075509,4.919837928580539
ISYNA1,1.5707996524673788,0.0008103419018524657,0.014921918493492822,3.0913317036415635
ITGA6-AS1,1.3930393860894048,4.502197338203744e-05,0.005066785658817151,4.346575473126107
ITGAD,-3.3841540705043904,0.008132765697450892,0.04011020367568093,2.08976173941385
ITGAX,-1.420948669342188,0.00021707763840779555,0.00945672150788246,3.6633849117656854
ITGB2-AS1,1.4533988131174453,0.00010700697940877908,0.0069837806157488054,3.9705878950263145
ITPR1,-1.2967168675250011,0.0011399266990198232,0.017227016140850905,2.9431230743080086
JAKMIP2,1.1325207539751805,0.005631600571822634,0.033751918422767486,2.2493681556423946
JAKMIP3,1.2267539454011533,0.0022346436104836187,0.021783580629728645,2.650791729955763
JAM3,3.4257558966583366,0.009762730222402113,0.04401218162828957,2.0104287115638177
JDP2,-2.7427021711326374,6.06370595716108e-05,0.005752772590579987,4.2172618667887
JPH4,-3.7222635835727265,0.0049489020191699346,0.03174770840772538,2.3054911444824517
JSRP1,3.0184274785003966,0.0006147696784097907,0.013272341084960804,3.2112875608600815
JUN,1.1483425930173699,0.0013236521577552622,0.01823246325093185,2.878226128049657
KANSL1-AS1,1.0735196861527436,0.00046179536480370366,0.011969082673644571,3.3355504305575967
KBTBD11,3.543439172273884,0.000110654247797315,0.007024693641764864,3.956031909712099
KCNA6,-2.740409735575545,0.0012426866479055756,0.017857278957405076,2.9056383679325406
KCNH2,2.0653067366584184,0.010550553652686897,0.04583323944766694,1.9767247496555969
KCNIP2-AS1,2.5539260325906614,0.0009011937754434281,0.015592567708731296,3.0451818166152145
KCNK1,-1.65616406624717,0.0016591062634609484,0.019730193357327726,2.7801257971240565
KCNMA1,-4.1589154013131555,0.0010804272495073726,0.016795305728238386,2.966404470984542
KCNQ5-DT,-3.2516291673878226,0.0023755861142189753,0.022458720020946447,2.624229221926629
KCTD15,1.5226631407058147,0.0006111991044275328,0.013211958362416428,3.2138172907911127
KDM7A-DT,1.3531073707715677,0.0020806386072285852,0.02129503164530068,2.681803347234931
KIAA0513,1.214325596647594,0.0033794175748101487,0.026247758370509945,2.4711581416873223
KIAA0825,-1.4947796948938148,0.004948196978162438,0.03174770840772538,2.3055530202744734
KIAA0895L,1.134876757728442,0.0001670192162452361,0.00846346337038545,3.7772335586179375
KIAA1671,-1.4019082164646726,0.00023347022844330117,0.009677114298850131,3.631768491745124
KIF26A,3.035799136924229,2.8190615568842e-07,0.0009628222841382296,6.549895440792729
KIFC2,1.1275533792726407,0.0008925571503319916,0.015592567708731296,3.049363966499587
KIR2DL3,3.9347268069782544,6.274931231433504e-06,0.002961425832993308,5.202391029364472
KIRREL2,1.2403669408325735,0.007306477436220463,0.038302242046470016,2.136291952553699
KISS1R,4.984483970202549,0.011103660790030048,0.04714500629322306,1.9545338141143964
KLF2,2.183495672759845,3.0416587807705416e-06,0.002361018499964479,5.516889507554639
KLF3,1.2833581559355363,0.0015618821934797705,0.019395012371986195,2.8063517263173092
KLF3-AS1,2.749196164838574,0.0007669647160989839,0.014552729396469276,3.1152246151331364
KLHDC7B,-1.3556270285636263,0.0008853361046656325,0.015592567708731296,3.0528918245668586
KLHL33,-1.685594067718525,0.006865183535764737,0.037030572612828876,2.163347847720107
KLRB1,3.82038472215943,9.384848110199318e-05,0.006705650676898483,4.027572751858415
KLRC2,-1.4189049256996098,0.0077024703288170356,0.03914734696583587,2.1133699659815965
KLRC3,-1.4733054966958683,0.003206342083537611,0.02574269100167926,2.493990144780602
KLRG1,2.1498842548134265,0.0014384496272192866,0.018722869118920543,2.8421053419792472
KRT7,-4.742494676480941,0.000150653485170838,0.008245863994430771,3.8220208170410332
KRT72,2.402289282080189,0.0032033406736640705,0.025735311690294752,2.4943968718810394
KRT81,-3.209785540026536,0.0025319035481504494,0.023121559835168566,2.5965528426135616
KRT86,-4.58994594787648,2.0359606566277555e-05,0.004036362044937004,4.6912306186607
L3MBTL2-AS1,-1.836082511526782,0.0037520013386354812,0.02760423611009063,2.425737015345772
LAMA3,-2.3588643139155336,0.0036892470248656674,0.02743957815489155,2.433062264278675
LAPTM4B,1.2008410266497673,0.0024611086103440115,0.022778252786036533,2.6088692201727484
LATS2,-1.2126044827776035,0.002566746254050418,0.023179442506831825,2.590617063121577
LAYN,-3.089812544390184,0.0034098465297491046,0.026342896951615322,2.467265167278176
LCE1E,-2.1949875002403854,0.008049533336372594,0.039925030724726925,2.094229296689641
LDHD,1.8258155449120341,0.001435591565966048,0.018722869118920543,2.842969101791267
LGALS9B,1.603888600738344,0.00935844423902725,0.04308820497974342,2.028796342988788
LGALS9C,2.4922836443301417,0.003381352656646012,0.026247758370509945,2.4709095323255115
LGMN,2.3029851973863913,0.001657565374048893,0.019730193357327726,2.7805293340973627
LIF,-3.6286699633759305,7.047055960678146e-07,0.0012457205171972387,6.151992279756141
LILRB1,3.4490996463163044,0.00031060908789238526,0.010586289808543098,3.507785841705413
LILRB3,-1.9954864500914375,0.0036006492342592947,0.027004078600547203,2.443619184389741
LIMS2,1.3820882283867828,0.0006269668237891968,0.013467562829997627,3.2027554394348097
LIN7A,-3.391641894166893,0.010875963838233494,0.04660408340859458,1.9635322450788146
LINC00092,-1.077060128394069,0.0026127603002715316,0.02335441481805738,2.5829004314683965
LINC00174,1.2458603248057223,0.004458908928830947,0.03017209309030492,2.35077139782534
LINC00243,1.3146846467206652,0.0017073939556905698,0.019914871353588347,2.767666260348385
LINC00304,1.9293008531304774,0.004199191300584733,0.029132630909946052,2.376834339961758
LINC00665,-1.8163973147318924,0.0005590231606195285,0.01284850405639258,3.2525701986951674
LINC00852,1.1131694036514848,0.003466143478392609,0.02647707100964531,2.460153463957795
LINC00861,1.20345888641371,0.0003866729745815521,0.011338328626880029,3.4126561806558082
LINC00887,2.5266763025720134,0.010877904570972041,0.04660408340859458,1.9634547554566857
LINC00951,-3.7429395634986267,0.0037526147028027093,0.02760423611009063,2.4256660241925014
LINC00957,1.657429775800039,0.0004817217828184059,0.01213340554515308,3.3172037150226164
LINC00997,4.783738440618537,0.004825460891005528,0.03141608678448395,2.316461199861916
LINC01002,2.3764767410714174,0.0003165786395050627,0.010586289808543098,3.4995183916152914
LINC01252,-2.4791351041024337,0.0037274258299151105,0.02756622301698102,2.428590989586321
LINC01259,-1.331442263861601,0.010457806495221617,0.04563568722586253,1.9805593983482987
LINC01311,-1.2241417806571655,0.000994157639110789,0.01620208785225897,3.0025447460173535
LINC01871,-1.1782121662654994,0.0002161927156791586,0.00945672150788246,3.665158943100751
LINC01979,4.473466295667202,4.649623308183372e-06,0.0026467205744615816,5.33258223029371
LINC02043,2.7799500009615414,0.011051625673010537,0.047009975009300486,1.9565738333917073
LINC02084,1.3738396721052046,0.006006090107336583,0.03475763600807562,2.2214081565150754
LINC02193,2.3022968652028393,0.01097275128137376,0.04679861978821671,1.9596844648129546
LINC02367,2.6356301985361723,0.004599451777473685,0.030621769202307258,2.3372939301025135
LINC02416,1.3227537001886578,0.0017844597068400233,0.020271452374224855,2.7484932539815627
LINC02605,-2.6416041678685938,0.007732607887833531,0.03921881345427182,2.1116740118661483
LINC02608,-2.8411873186856713,0.0022985967993329397,0.022151883488831046,2.638537202363554
LINC02614,2.1949875002403854,0.0077991186090656086,0.039380706235071984,2.1079544748541177
LINC02696,2.4024285096487463,0.0030690547793441733,0.025221486268941506,2.5129953598071544
LINC02731,2.529654810426218,0.0006044374555349739,0.013139643030533096,3.218648631314911
LIPC,2.474235891503416,0.00022786262144952095,0.009645000203648741,3.642326910579149
LMTK3,1.0381483973971521,0.007795053484507856,0.039380706235071984,2.1081809006230623
LOC100128966,1.7739760316291207,0.00813384290735393,0.04011020367568093,2.0897042195793483
LOC100129034,-1.7998734650937607,0.00036253631145489963,0.011075192469973742,3.4406484881972204
LOC100129066,-2.067785275840924,2.7024781664459102e-05,0.004233965105357505,4.568237806063038
LOC100130298,1.3726488630926443,0.00704779929973487,0.03761102145049137,2.151946471829085
LOC100190986,2.9047485058887084,0.006621470379874579,0.03656041826893363,2.1790455593581095
LOC100506178,-3.2704098037451157,0.0001331956627725081,0.007623259435679412,3.875509916792102
LOC100506258,2.9104396770083545,0.0006190438332370954,0.01333090988674638,3.208278598380513
LOC100506476,1.7425067765964934,0.010871829598890813,0.04660408340859458,1.9636973631962193
LOC100506688,1.632425098389879,0.0005281780726152677,0.012605197460857183,3.277219632549508
LOC100506990,1.696150956737129,0.00021376950003740075,0.009435317740198228,3.6700542584834457
LOC100507642,4.2779814101789135,0.010195692955889308,0.045083337288379516,1.9915832518189764
LOC100996720,-4.240621764340393,0.00020377593073835342,0.009283097938533729,3.690847114563331
LOC100996756,2.3445740445197965,0.0010922259453789163,0.016894875425032384,2.9616875111908247
LOC101059954,1.7633872717831798,0.0017867079959968534,0.020273496642949012,2.747946419005002
LOC101926892,-2.9904825847622267,0.008184484656126307,0.0402546442367802,2.087008661156953
LOC101927178,1.3975669121332142,0.0008841770867280973,0.015592567708731296,3.053460743938728
LOC101927226,-1.4655129727431477,0.006121309772513107,0.035054864850840486,2.213155642214751
LOC101927245,1.1340157125715056,0.009530182975630677,0.04349572316025845,2.0208987610044993
LOC101927393,-1.6340245264369133,0.011905444283288363,0.048954797020398594,1.9242543931041012
LOC101927919,-1.4406426982957874,0.006552482802352737,0.03643688509336393,2.183594110229223
LOC101928039,2.409606230165293,0.0013213838239097863,0.01823246325093185,2.87897101403271
LOC101928126,1.4301545137610194,2.150898554132853e-05,0.004036362044937004,4.667380072373703
LOC101929638,-3.267100099740597,0.0041461241918383735,0.028979451661746654,2.3823576933125135
LOC101929788,-2.68629789635119,0.006695515484232578,0.03664968900154505,2.1742159812599477
LOC101929790,-3.043952320202931,0.0062565218932356115,0.03548409975781619,2.2036670313838256
LOC102467081,1.1629006530677009,0.007166764122530819,0.03790239421506931,2.1446768890938817
LOC102723446,1.7238169518910915,0.009713364732913643,0.04388230940316568,2.012630303376039
LOC102724023,1.256388704891382,0.007392805475922983,0.038466465299310415,2.131190721077566
LOC102724428,-1.3792900797160952,0.0036257684358112626,0.02705836073345242,2.4405999361094364
LOC102724843,-4.22207466760106,0.01118793838650167,0.04731385537680284,1.9512499340127034
LOC102724945,1.1125097524167185,0.0036102153753954473,0.027035891509555994,2.4424668885221354
LOC102725228,1.745141780165821,0.0008143835589351355,0.014921918493492822,3.0891710026102412
LOC105369151,3.099736006129093,0.009445119666100874,0.04330521550447473,2.0247925353601404
LOC105369325,1.2139048774783268,0.0002838461615663404,0.01033343574766428,3.546916974335623
LOC105369957,1.0258154005399334,0.0022263315318568973,0.021783580629728645,2.6524101626720227
LOC105369958,2.7834990823613777,0.010503813505173844,0.04571193252493724,1.9786529977328304
LOC105370259,2.788774071415272,0.003342002346816512,0.026107673411063848,2.475993249472818
LOC105370413,1.3270469909162275,0.010417801101030912,0.045583707826540636,1.9822239384707363
LOC105370537,-2.401523714749734,0.0006751909858195444,0.013885841452550795,3.1705733644199654
LOC105370660,2.0817955133381236,0.002038673430745994,0.021202451995645154,2.690652337038837
LOC105370689,1.6286647232655769,0.006186221027254506,0.0353003682972977,2.2085745671646966
LOC105370780,3.2671013953496746,0.00037886665738599357,0.011252010275096716,3.421513613649377
LOC105370781,1.2253883240060253,0.005059028938264035,0.03203301341443639,2.295932836366795
LOC105370792,3.8734843592024237,0.00574848314019391,0.034025395419693856,2.24044673804957
LOC105371058,5.6125007127402995,0.0031933717416420047,0.02568798150713229,2.4957505221287373
LOC105371269,-2.1949875002403854,0.007799118609065612,0.039380706235071984,2.1079544748541172
LOC105371870,1.7301674979937118,4.853576670124353e-05,0.005116328938007011,4.313938105599159
LOC105371934,1.3612313932736528,0.00026538689418434646,0.009992122261520797,3.576120528057709
LOC105372105,2.189951869443649,0.009277732783839724,0.042998531057071014,2.0325581401353348
LOC105372106,2.7332241149454544,0.0007347982039745305,0.014288446085936823,3.1338319138862403
LOC105372178,2.7875906103589054,0.0021814920084895985,0.02166627833596564,2.661246373635321
LOC105372308,-1.5283208335737193,0.012089176437483085,0.04937297519707608,1.9176032839894535
LOC105372321,-1.6124966243668508,0.0005441087549307676,0.012728418093085916,3.264314286063344
LOC105372511,-1.3921331118676212,0.0021844138179916693,0.02166627833596564,2.6606650849022184
LOC105372753,-1.861654166907052,0.0054771503596853285,0.033274029417412435,2.2614453365798304
LOC105372877,4.371789612606741,0.00851090120008101,0.04110312776973513,2.0700244510199903
LOC105373215,-3.3772856535362643,0.0024273298353131856,0.022603266442618584,2.6148712059821917
LOC105373331,-1.3056561704501926,0.00022127404703097935,0.009542163891787966,3.6550695209674706
LOC105373730,-2.333333333333333,0.007762602689870699,0.0393358949955258,2.109992641585192
LOC105374464,1.3178015220986374,0.0015128812853306213,0.019137387933030384,2.8201951494048396
LOC105374736,-1.924314963757257,0.011785383079684552,0.048625027023863995,1.928656296322584
LOC105374838,1.2496212804492508,0.006646292674198701,0.03656041826893363,2.1774205381715372
LOC105374848,3.845233545589527,0.0021162228783672445,0.021485575561163754,2.6744385947901197
LOC105374869,1.4071012439957586,6.668556101742323e-05,0.005900462826396563,4.175968190810476
LOC105374944,-4.3577682594178935,0.009942882464322416,0.04440235456151514,2.0024876943877397
LOC105374945,-5.018031840183582,0.002496897994098796,0.022943995549809727,2.6025991995408866
LOC105375078,-2.1307724742595866,0.00849835853120081,0.0410657805991274,2.070664950719142
LOC105375532,2.829112538402393,0.003974161290878423,0.02840801689591077,2.400754511076978
LOC105375541,-1.506384689947561,0.005771441088694447,0.03407291349313807,2.238715732992384
LOC105375615,-1.7593483181569072,0.007008844878389859,0.037508631773194495,2.154353551830525
LOC105375674,1.1256710975680235,0.0006617769015356426,0.013781907496980694,3.179288395397196
